,time,position,den_N2,den_CO2,dcdt_N2,dcdt_CO2,vel,pressure,temp,dTdt,nplin,total_den,solid_pres,nchem_eq,nphys_eq,dndt_chem,dndt_phys,nchem,nphys,fco2_k,den_N2_k,den_CO2_k,dcdt_N2_k,dcdt_CO2_k,vel_k,pressure_k,temp_k,total_den_k,solid_pres_k,nchem_eq_k,nphys_eq_k,dndt_chem_k,dndt_phys_k,nchem_k,nphys_k,fco2_u,den_N2_u,den_CO2_u,dcdt_N2_u,dcdt_CO2_u,vel_u,pressure_u,temp_u,total_den_u,solid_pres_u,nchem_eq_u,nphys_eq_u,dndt_chem_u,dndt_phys_u,nchem_u,nphys_u,fco2_f,den_N2_f,den_CO2_f,dcdt_N2_f,dcdt_CO2_f,vel_f,pressure_f,temp_f,total_den_f,solid_pres_f,nchem_eq_f,nphys_eq_f,dndt_chem_f,dndt_phys_f,nchem_f,nphys_f
0,0.0,0,41.017411947352045,0.01,-117.56454188740037,42.13047232230204,2.0,0.999995868387523,293.15,0.017829990285038753,1.555954194893933,41.02741194735211,0.00024373847557376626,0.0003286579379251023,0.02212579857625064,6.788572820460993e-06,5.319623633599162e-05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,47.05882352941177,0,26.00750253753086,15.01352234680733,-0.3189605749587452,0.31882484987022597,1.1095612888238806,0.9999977268771147,293.19618899813287,0.0009815162103239902,1.5484400815795192,41.021024884338196,0.36599495652674985,2.08900822843019,1.7113250121916401,0.004769380282393886,0.006186723448618524,0.2344414138355023,0.30113991493392306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,94.11764705882354,0,25.69629136958638,15.325618039057714,-0.006613237318881985,0.006632033460887977,1.117486152502145,0.9999977102215359,293.1898621479244,-0.00013444556693149244,1.549507900191014,41.0219094086441,0.37359506584932883,2.0890308877187698,1.7239395761437488,0.004254194440268613,0.00517387069224432,0.43463878822124696,0.5446161708801485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,141.1764705882353,0,25.53831240305633,15.484375259982755,-0.0033570530388351886,0.003373590945221438,1.1243410468185338,0.9999976958591313,293.1842957393909,-0.00011828618133471501,1.5504513904012736,41.02268766303909,0.37745794982986114,2.089050813848677,1.7303432781591102,0.003794734284120499,0.004311765758584954,0.6132145083871899,0.7475227830311549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,188.23529411764707,0,25.405858750324057,15.617493405143325,-0.0028146401206436598,0.002828760585225959,1.1301931246099557,0.9999976835951846,293.179543171998,-0.00010099205709994397,1.5512562884221517,41.023352155467386,0.3806967594827974,2.089067826622228,1.7356674969448753,0.0033849611631784167,0.003593269259323661,0.772506787769247,0.9166177953756932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,235.29411764705884,0,25.29377436746817,15.730145611763705,-0.002381793135781379,0.0023938593912423843,1.1351935913241722,0.9999976731136965,293.1754821174923,-8.629740824556432e-05,1.5519427926199554,41.023919979231884,0.3834374925036156,2.0890823640325586,1.7401406432038138,0.003019486170071461,0.002994634595616944,0.9146002441711153,1.0575417649132963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,282.3529411764706,0,25.19868204496834,15.825723670548799,-0.002020711853227704,0.002031033749738581,1.1394709746756935,0.9999976641462345,293.1720082384503,-7.381992964334609e-05,1.5525283522375164,41.02440571551715,0.38576272898914565,2.089094799571818,1.743912756093189,0.0026935086460529774,0.0024958945242445577,1.0413535820353332,1.174995613655718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,329.4117647058824,0,25.117818242232076,15.907003448450338,-0.0017183558082644408,0.0017271952809514077,1.1431339050554281,0.9999976564657681,293.16903334071077,-6.321657696417077e-05,1.5530278676830176,41.02482169068242,0.3877400440587203,2.0891054489381546,1.7471041043137858,0.0024027510716110702,0.0020803909248074386,1.1544242107720644,1.2728963520732102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,376.47058823529414,0,25.048905177263777,15.976273150938646,-0.001464402630710435,0.0014719811784084608,1.1462742290538899,0.9999976498802297,293.1664828513023,-5.4197899930141525e-05,1.5534540475094758,41.02517832820242,0.3894251349007164,2.089114579069473,1.749812064411255,0.0021434013634967822,0.0017342333963170963,1.255290147620021,1.3545073246769053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,423.5294117647059,0,24.990057489736976,16.03542695719098,-0.0012505133600923056,0.0012570183833828413,1.1489696440628978,0.9999976442270592,293.16429368173294,-4.651985334900168e-05,1.5538177231428918,41.025484446927955,0.39086410307019726,2.0891224157941766,1.7521160195166723,0.0019120616894281793,0.0014458433307476678,1.3452695118278597,1.4225470003046607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,470.5882352941177,0,24.939708778755197,16.086038733881235,-0.0010699101085250662,0.001075500255184521,1.151285919150047,0.9999976393685924,293.16241242639677,-3.9976675892858485e-05,1.5541281223255992,41.025747512636435,0.392095250811017,2.089129150280895,1.7540810708545789,0.0017057030549253803,0.0012055717344730548,1.4255378817291469,1.4792797775076556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
