,time,position,den_N2,den_CO2,dcdt_N2,dcdt_CO2,vel,pressure,temp,dTdt,nplin,total_den,solid_pres,nchem_eq,nphys_eq,dndt_chem,dndt_phys,nchem,nphys,fco2_k,den_N2_k,den_CO2_k,dcdt_N2_k,dcdt_CO2_k,vel_k,pressure_k,temp_k,total_den_k,solid_pres_k,nchem_eq_k,nphys_eq_k,dndt_chem_k,dndt_phys_k,nchem_k,nphys_k,fco2_u,den_N2_u,den_CO2_u,dcdt_N2_u,dcdt_CO2_u,vel_u,pressure_u,temp_u,total_den_u,solid_pres_u,nchem_eq_u,nphys_eq_u,dndt_chem_u,dndt_phys_u,nchem_u,nphys_u,fco2_f,den_N2_f,den_CO2_f,dcdt_N2_f,dcdt_CO2_f,vel_f,pressure_f,temp_f,total_den_f,solid_pres_f,nchem_eq_f,nphys_eq_f,dndt_chem_f,dndt_phys_f,nchem_f,nphys_f
0,0.0,0,41.01741194745457,0.01,-91.18779434594808,15.75372479291153,2.0,0.999995868387523,293.15,0.019246314533471285,1.555954194893933,41.02741194745457,0.0002437384674026012,0.0003286579013390861,0.022125798071370766,6.7885600878400435e-06,5.319622247774129e-05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,47.05882352941177,0,36.29614176751923,4.726283614984031,-0.10032699132362365,0.10022102681865902,1.121915173859783,0.9999977058181841,293.1861731592708,0.0007686796345060885,1.5484400815795192,41.02242538250326,0.11521192927936234,2.0890263652195653,1.0565296713554913,0.004768792539477949,0.0038055937823074475,0.2344137618253729,0.18908676113007572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,94.11764705882354,0,36.07710553798497,4.945945072503697,-0.00465451987760195,0.004667805972526276,1.1275239071651035,0.999997694072157,293.18170129601117,-9.502709426831243e-05,1.549507900191014,41.02305061048867,0.12056474576878727,2.0890449032839284,1.0798118353122104,0.004253832531173965,0.0032390185099199784,0.43459411158605893,0.3415111565821201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,141.1764705882353,0,35.91895398029482,5.104658451160391,-0.0033607206009130725,0.003372659296697387,1.1324720703757754,0.9999976837226671,293.17768311982906,-8.538624387044745e-05,1.5504513904012736,41.02361243145522,0.12443191432473369,2.0890608329296274,1.0961938426797768,0.00379452902440468,0.002744309716992617,0.6131601787369286,0.47065513827916916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,188.23529411764707,0,35.78289161591123,5.241209127096806,-0.0028913252431485474,0.002901701863883768,1.1367722798218678,0.9999976747269111,293.17419077651783,-7.42122953621768e-05,1.5512562884221517,41.024100743008034,0.127758972041628,2.0890745066860195,1.1099935426682128,0.003384862267598414,0.0023248698572654013,0.772447810367416,0.5800607737147776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,235.29411764705884,0,35.66546010148789,5.35906511512989,-0.0024954196814937833,0.0025044397459366772,1.1405101630026278,0.9999976669062717,293.1711550614899,-6.450894434448088e-05,1.5519427926199554,41.024525216617775,0.13063046028288783,2.0890862837176414,1.1216931271117676,0.003019458163594392,0.0019695712000286103,0.9145399548354612,0.6727464723990604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,282.3529411764706,0,35.56396463746482,5.4609297257782154,-0.0021567786104860717,0.0021646229765118147,1.1437607289997336,0.9999976601042951,293.1685150802519,-5.609960130748714e-05,1.5525283522375164,41.024894363243035,0.13311227323162686,2.08909645338098,1.1316530062238477,0.0026935266330688173,0.0016687476289800154,1.0412941450174693,0.7512757678062676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,329.4117647058824,0,35.47612350242857,5.54909206447236,-0.001866624119516556,0.0018734496974831258,1.1465890436031434,0.9999976541851952,293.166218005428,-4.881284000853897e-05,1.5530278676830176,41.02521556690093,0.13526020450246948,2.0891052533015384,1.1401623580294928,0.0024027977103339543,0.001414128283610071,1.1543669742357046,0.817822976458373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,376.47058823529414,0,35.40000005327295,5.625495169853358,-0.001617623294551987,0.0016235659895765698,1.149051455349408,0.9999976490313219,293.16421808454203,-4.2498318825091415e-05,1.5534540475094758,41.0254952231263,0.1371216097186021,2.089112881224758,1.1474555580827392,0.0021434646879634786,0.0011986584964915508,1.255235896631609,0.8742304305154645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,423.5294117647059,0,35.333947735326646,5.691791130221251,-0.0014036117563531584,0.0014087891580485982,1.1511967136590633,0.9999976445408506,293.1624757332799,-3.702496431983271e-05,1.5538177231428918,41.0257388655479,0.13873675114304046,2.0891195032333196,1.153724140520792,0.001912133550369232,0.001016335127977569,1.345218647967253,0.922057961450584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
